id,variation_value_to_product_id,value,multiplier,discount,start_date,end_date,min_quantity
752,752,4.0674241746717135,0.9192161180974986,0.2034174919591819,2020-10-06,2023-05-05,15
753,753,6.4159806302944995,1.4499773211492162,0.25065239590245436,2020-04-07,2020-11-27,16
754,754,6.28884493227495,1.180413737414225,0.23179294471557754,2021-04-24,2020-06-01,12
755,755,3.943997655755598,0.740286819490601,0.31264041495150185,2021-01-10,2021-01-18,14
756,756,9.90113298079062,1.8584387931890773,0.4224857526894009,2023-01-11,2022-08-25,20
757,757,1.499189306635817,0.28139724728389204,0.3194192117134629,2020-02-02,2022-09-03,20
758,758,10.515713183776008,1.9737952572392004,0.37406684030041226,2022-02-02,2021-11-24,18
759,759,6.564377785962315,1.2321311464303597,0.08681647315997165,2020-06-12,2023-07-27,14
760,760,8.804754746018846,1.6526490267592029,0.8347337556201838,2020-11-17,2020-07-31,15
761,761,3.3948330705762677,0.6372088413518447,0.2630877479188525,2020-05-17,2021-09-05,13
762,762,10.064552982474668,1.076013186087486,0.1007406543376479,2020-05-10,2021-05-12,11
763,763,18.07391357846629,1.93230333910504,0.13316818057656743,2022-08-14,2021-10-20,15
764,764,8.431868299304883,0.9014609480623255,0.4393273545300159,2022-05-27,2022-07-20,17
765,765,3.9589484802373183,0.4232558341333258,0.770782839865031,2023-06-17,2020-10-17,19
766,766,9.961289540281486,1.0649731701390255,0.8603474352964364,2023-10-12,2021-08-28,17
767,767,1.6996728457493422,0.5703674437323595,0.6531489469019243,2020-06-25,2022-02-12,14
768,768,4.108878385336435,1.3788362078693248,0.5316741030549561,2020-07-12,2023-01-04,16
769,769,3.9642552892652434,1.330304335505136,0.5530066146128991,2022-01-11,2021-09-14,11
770,770,4.097806378911617,1.3751207210817913,0.4032659736420361,2023-04-27,2022-02-05,16
771,771,5.058911485731904,1.697643413790648,0.5093049109440405,2020-10-14,2023-11-04,19
772,772,0.6932996418117622,0.23265391656380666,0.879394823600455,2023-10-25,2023-09-02,10
773,773,5.66844008160636,1.2414202043502176,0.08579580576159884,2021-06-12,2023-10-10,14
774,774,2.5588743681714115,0.5604078538908487,0.9680044034680017,2020-11-03,2021-01-01,17
775,775,7.145369754512908,1.5648760952045775,0.04314635772786701,2021-12-24,2020-01-22,13
776,776,7.37075313835513,1.614236321721652,0.8795594560381874,2021-05-22,2021-04-23,12
777,777,3.85999248414701,0.845360026651659,0.267066952941986,2023-04-17,2023-02-04,10
778,778,6.531037397844819,1.4303338598145323,0.08606502534519578,2020-01-22,2022-07-08,11
779,779,4.957999656079207,1.0858297622639637,0.11041536487295311,2020-01-28,2023-11-11,13
780,780,3.3560487167743434,0.3637917575283568,0.7179340034128409,2021-05-17,2022-06-27,13
781,781,1.4526898391695215,0.15746988030704454,0.6513900422343705,2023-10-27,2021-10-26,15
782,782,8.052207749003928,0.8728499066035929,0.46769563412473136,2022-11-12,2023-01-24,17
783,783,1.3476911172615824,0.14608814160039252,0.8117933090287626,2023-05-14,2021-07-05,18
784,784,16.963173027275754,1.838788125454139,0.26269683601617977,2023-07-14,2022-06-05,10
785,785,5.248675672226012,0.6242214934746085,0.9863230208081757,2020-04-30,2023-12-20,20
786,786,1.8521806265528629,0.2202786053269741,0.040650780339946624,2023-03-15,2023-08-22,20
787,787,11.506735819542799,1.368488408666811,0.6314767752919745,2020-02-07,2021-10-08,14
788,788,8.578223485203917,1.020202391934415,0.5125360864963411,2022-08-21,2020-03-01,12
789,789,8.854175431598696,1.053021172682725,0.5424134956180707,2020-05-22,2020-06-01,11
790,790,4.064545718209535,0.4833937086153661,0.4483481822570259,2022-12-31,2021-04-08,20
791,791,3.6578638610963607,0.6047137379110762,0.33136582923053515,2022-02-05,2021-02-20,10
792,792,9.36233367059104,1.547769956593442,0.03819233469685124,2020-06-11,2023-05-20,20
793,793,1.2089420910688335,0.19986088016658646,0.8044341317500878,2020-02-10,2021-12-12,12
794,794,8.3816664938622,1.3856472159432054,0.184393421631879,2021-09-22,2022-10-24,14
795,795,5.8603953895904715,0.9688336516203477,0.20723302615610617,2020-05-29,2020-10-02,10
796,796,1.5535401374069542,0.256829422625004,0.9497402794654844,2020-03-22,2022-01-24,13
797,797,3.5310621085829994,0.5837510217882713,0.9673970883619957,2023-01-18,2020-10-22,12
798,798,2.3659444282639366,0.39113514150210715,0.6691452244137945,2020-07-28,2022-01-21,16
799,799,1.4411613137827677,0.23085985610132065,0.731734335862074,2020-03-05,2022-01-08,10
800,800,11.522393308184805,1.8457739849317978,0.7374408477047418,2020-01-19,2020-02-27,19
801,801,10.231060821082284,1.638915231993898,0.82320330831386,2023-01-26,2020-08-24,13
802,802,12.328781381751943,1.9749494164710264,0.6416065591986883,2021-08-02,2020-10-29,14
803,803,3.1970060071479307,0.5121288919614171,0.8140753323225138,2023-10-07,2020-07-07,12
804,804,11.714179583644095,1.5775288083442802,0.6333427569347999,2021-03-23,2023-04-06,14
805,805,4.586916680578648,0.6177123334519287,0.4934958101380488,2021-02-22,2023-10-26,11
806,806,5.792666470412517,0.7800886241290667,0.663554682786738,2020-07-21,2020-02-19,17
807,807,4.902925668958414,0.6602687309619055,0.48240211451388704,2021-07-23,2020-07-06,15
808,808,5.826620580648077,0.7846611668902416,0.7384418132676914,2022-04-29,2023-06-18,18
809,809,3.013846188777848,0.5597533648629218,0.009800398866625981,2022-11-07,2020-02-07,12
810,810,4.734948198620979,0.8794089082908689,0.1539748447317133,2023-07-23,2020-09-22,17
811,811,8.667715348739678,1.6098309363619139,0.6460511644717267,2020-11-03,2022-07-17,12
812,812,6.03207802616293,1.1203212641815654,0.7990203277445794,2022-06-13,2020-12-17,15
813,813,2.2927204580210585,0.4258206659138648,0.6014796961256951,2020-12-18,2023-10-20,20
814,814,3.9356050698423624,0.7309491070973225,0.44707508558800824,2023-09-24,2021-02-11,15
815,815,4.670303637757131,1.2022654329032905,0.43587591187938135,2020-01-07,2020-08-18,12
816,816,2.4444664161867777,0.6292733196862825,0.4204079248707474,2023-05-15,2020-11-06,12
817,817,7.082937533026863,1.8233441805640345,0.12314879254303479,2022-08-16,2022-03-18,17
818,818,6.848404751717598,1.762968950660094,0.8706543051114223,2023-01-13,2021-03-09,15
819,819,4.053199202006515,1.0434056693546925,0.343369108562686,2023-10-01,2022-10-25,20
820,820,3.6391865012479743,0.3648846929682047,0.835408940527766,2023-09-21,2023-10-02,15
821,821,13.54451523208725,1.3580469921419307,0.3666543130272828,2020-07-26,2020-09-06,11
822,822,5.682611555354412,0.5697696372312903,0.6262789316372311,2021-05-26,2023-10-12,17
823,823,11.220544257368992,1.1250329833005879,0.8092856720724222,2022-11-05,2022-02-23,13
824,824,8.13955637903136,0.8161163296362408,0.0006309076748635123,2022-01-24,2020-12-10,10
825,825,2.5113787791142754,0.2518045377530752,0.17201870204221148,2022-04-15,2021-09-10,15
826,826,8.649827537446308,0.8672788998713522,0.8883080090872518,2021-12-17,2022-01-21,15
827,827,0.7745211676663202,0.13808844669449102,0.8692534263890566,2022-08-19,2020-11-10,10
828,828,4.727268677168693,0.8428190422537011,0.16774474156013686,2021-08-25,2023-08-10,10
829,829,3.188055548745694,0.5683945863332529,0.003295634816667836,2023-03-08,2020-06-16,11
830,830,0.7711457521124587,0.13748664791837034,0.17944125250501874,2023-09-24,2022-11-20,17
831,831,2.647480374710876,0.47201608924325245,0.12124564421950934,2022-06-01,2020-11-04,14
832,832,10.961854671941278,1.9543758747098006,0.2612805252631498,2022-10-26,2023-09-07,13
833,833,5.134625101846028,0.5742937655181015,0.36441789965363924,2022-02-02,2021-03-19,12
834,834,11.181646853235724,1.2506365992971258,0.6869473485543365,2020-01-23,2023-11-11,12
835,835,12.022299072023605,1.3446612493237202,0.5877944928739522,2020-01-04,2022-08-21,15
836,836,14.544809498894889,1.626797137119258,0.900767664140466,2020-09-22,2022-12-01,17
837,837,6.221866439146636,0.6958987336005455,0.2320217680833565,2021-07-19,2023-11-20,18
838,838,11.431126210027903,1.2785401825947076,0.31856593573440106,2023-09-14,2022-06-18,11
839,839,1.4043118097027067,0.1570684326818241,0.5900398292756772,2020-06-24,2024-01-05,18
840,840,11.709414309261096,1.1906224856127334,0.5829032439865377,2022-06-28,2022-08-21,20
841,841,8.126725268847586,0.8263318372665647,0.3825990468045738,2023-11-16,2022-07-12,14
842,842,14.649818422841703,1.489605095840159,0.8973768990487699,2023-01-16,2020-10-25,11
843,843,7.149535074603275,0.726970367319485,0.03960262925118607,2022-06-11,2023-12-15,12
844,844,19.13664386123813,1.9458290464906083,0.625770347627871,2021-01-17,2022-05-12,13
845,845,17.269135663805866,1.7559393395246183,0.7559056454581377,2023-07-31,2023-06-30,10
846,846,2.468932398546093,0.26552999754347695,0.4048310347658032,2021-09-25,2023-05-17,15
847,847,8.668749227900733,0.9323110517505432,0.6313567993034794,2021-02-25,2020-04-09,11
848,848,8.033284170919943,0.8639677325416254,0.7918478416358478,2020-06-07,2021-09-23,20
849,849,7.789555583830114,0.8377550864726816,0.1099265140467508,2023-06-17,2023-09-21,19
850,850,7.7516610630395215,0.8336795872737717,0.2889755610631636,2021-03-09,2020-10-27,11
851,851,1.5574060477350682,0.16749669787346685,0.7456924093262802,2021-08-13,2020-10-29,18
852,852,11.552013567568318,1.2424018316681997,0.615980276921466,2023-10-03,2022-07-03,16
853,853,10.752411987552794,1.1564058741837775,0.9811763461316545,2021-01-13,2021-07-30,20
854,854,5.918982978464011,0.6365777923514453,0.3614473240366558,2020-07-14,2020-11-04,14
855,855,10.104447628790409,1.0867182737084644,0.9808780846583668,2022-06-09,2022-03-24,12
856,856,3.8142120279829292,0.8777688442046145,0.3355875033786684,2023-12-10,2021-01-09,17
857,857,7.707002019929922,1.773620922404263,0.9351170030147844,2020-01-15,2022-10-16,18
858,858,2.6073133570502245,0.600023914535113,0.020325307409762683,2021-02-18,2023-06-23,19
859,859,0.5174865236081809,0.1190897476035776,0.6574954671144202,2023-08-19,2020-03-14,15
860,860,1.7724314061004216,0.4078916052255944,0.8858749880649163,2021-01-27,2021-04-13,14
861,861,4.815537574086051,1.1082050026633505,0.29500119627435717,2023-11-06,2020-07-30,13
862,862,2.5810822175402253,0.5939873133076667,0.8165690830567869,2022-04-19,2020-10-05,20
863,863,5.46510952886005,1.2576917170323028,0.3665504695677545,2021-05-11,2021-04-10,20
864,864,0.42130058199646386,0.7831982792076472,0.694548860715048,2020-11-28,2021-11-14,15
865,865,0.8335568474432097,1.5495831632740367,0.37592464326754593,2022-12-15,2023-09-24,13
866,866,0.9858441352048677,1.8326854109731188,0.3415758404824423,2023-02-12,2020-03-16,12
867,867,0.202314617231024,0.3761031122316887,0.2571248688958083,2023-04-19,2022-05-21,16
868,868,0.9534269197617564,1.7724217692011701,0.6125760667188742,2021-09-10,2023-01-08,15
869,869,0.4094483849275028,0.7611650308668744,0.668014935633714,2022-07-17,2022-12-18,18
870,870,0.8745161249004612,1.6257265084127746,0.892529407551496,2022-10-20,2021-04-13,11
871,871,0.910340310198398,1.6923237111662128,0.040715802109165034,2020-09-27,2023-05-16,14
872,872,8.959817591856622,1.5051796445188224,0.9432489881925705,2023-11-22,2020-01-12,10
873,873,9.427716917701765,1.5837830908195916,0.7005994205300616,2020-08-29,2023-06-26,12
874,874,6.649697906610018,1.1170975110392616,0.8842950874463237,2024-01-05,2023-05-12,13
875,875,6.7721777657940345,1.1376731744405868,0.09971480113276354,2022-08-19,2020-06-22,10
876,876,4.167134729792349,0.7000462126541088,0.9250218671540579,2023-01-15,2023-01-19,16
877,877,11.776519873168173,1.9783637127249867,0.9174338552806931,2023-06-25,2023-05-18,10
878,878,3.5129097576906076,0.5901415074692141,0.09651303144748802,2023-08-27,2023-08-09,18
879,879,3.5128134355672387,0.5977770810683313,0.26820026731729296,2020-08-24,2021-05-20,12
880,880,1.6788716322971793,0.285694359308033,0.15704457434464647,2020-06-13,2021-02-16,16
881,881,11.472239216130959,1.9522362339259902,0.32451752859489225,2022-05-14,2023-08-16,15
882,882,7.722471699817125,1.314136567746316,0.3382070151076232,2020-07-17,2023-05-12,12
883,883,1.5818072673115413,0.26917687159024406,0.3399340571726379,2022-08-10,2022-10-12,16
884,884,5.497118769197705,0.9354472340790053,0.7857246449514297,2023-02-14,2022-10-13,17
885,885,4.987736912655243,0.8487654888231685,0.38134742513522935,2020-10-17,2020-05-28,15
886,886,5.168195580671128,0.879474223516503,0.016813098297324136,2020-11-12,2022-03-13,19
887,887,1.5383913054694058,1.160526283938274,0.6887182857323385,2021-03-22,2022-03-08,15
888,888,2.2927230083323025,1.7295764110859908,0.017211416567950444,2020-07-08,2022-08-24,19
889,889,2.641054357354056,1.9923494029913726,0.7348379148198593,2023-03-10,2023-04-07,20
890,890,1.2473686949536447,0.9409856589210138,0.7069768054346774,2023-04-07,2022-09-04,10
891,891,1.0758063289031619,0.8115630377528106,0.3975262952305515,2020-03-12,2020-10-27,11
892,892,7.004624691300929,1.0332569418091622,0.4768410843980495,2022-04-15,2021-04-08,15
893,893,9.669006192833391,1.4262816652472767,0.7912533830222228,2023-10-16,2020-09-15,15
894,894,0.7620709952033136,0.11241360967178363,0.5230077694544064,2021-06-10,2023-06-21,17
895,895,1.7597744412586083,0.2595855220775711,0.9351140082475055,2023-12-10,2020-05-19,10
896,896,6.342943651053363,0.9356519225212083,0.06196346035339528,2023-11-25,2022-03-29,18
897,897,9.170695646896329,1.3527755384442777,0.7861946739443001,2022-10-18,2021-10-11,17
898,898,3.6192099757706973,0.5338721196546382,0.80680881530168,2021-10-17,2022-10-03,14
899,899,6.676917534101511,1.1547585435795238,0.3322985012200056,2022-04-27,2020-01-27,17
900,900,2.1141576344824395,0.3656390210637813,0.8896244802271386,2021-05-20,2022-09-16,16
901,901,4.825231712033931,0.8345134586077878,0.9140254135610115,2022-10-01,2021-10-22,20
902,902,6.4755138863815676,1.119926215379445,0.5916512423399866,2021-08-27,2021-04-28,13
903,903,10.772283459181557,1.8630432822957146,0.6440629767209288,2020-10-22,2021-05-17,19
904,904,11.215574782071576,1.9397095642720132,0.5093922638313627,2021-02-18,2020-08-30,15
905,905,3.6584874533827803,0.6327275455770264,0.27783386017740164,2022-07-15,2022-01-19,15
906,906,8.48628376704221,1.4676845465264408,0.6804140062784808,2021-12-21,2022-02-05,14
907,907,4.412169269613602,0.7630751965683742,0.9972861610331292,2022-11-06,2022-07-28,11
908,908,4.384568563736958,0.7251881140491778,0.9508246549312793,2020-05-18,2021-02-27,13
909,909,6.46569121589944,1.069396532571533,0.949741019760382,2021-12-18,2023-12-24,13
910,910,7.369097065172711,1.21881583678173,0.33284001831870413,2022-05-29,2021-05-13,15
911,911,6.17729476812615,1.0216970444647846,0.2557171298268305,2020-02-28,2022-09-21,17
912,912,5.051997291835707,0.8355778533259771,0.40903622092948466,2023-08-29,2020-11-29,12
913,913,4.796458434942178,0.5629414673990312,0.883386720401395,2023-10-25,2021-09-20,18
914,914,7.196101703232133,0.8445781626832756,0.007301514705425172,2023-05-19,2023-11-28,17
915,915,10.836878154620916,1.2718817796782067,0.9838465105734195,2021-01-31,2020-06-13,16
916,916,5.794821720869342,0.6801154408213468,0.7512853366437136,2021-07-30,2021-10-11,12
917,917,7.753019916412456,0.9099414636273725,0.3114093710558792,2020-03-29,2021-06-27,20
918,918,4.365751393903744,0.5123910754817511,0.5812798912873862,2020-12-31,2022-12-26,17
919,919,13.200396972345942,1.5492786902367341,0.4857008827704158,2020-04-07,2021-04-19,16
920,920,9.763183727366776,1.1458664863915269,0.24784045349781192,2022-08-23,2021-04-20,13
921,921,13.995744543591226,1.6426255074607372,0.16614995742855532,2023-03-05,2022-02-18,20
922,922,11.616523789011477,1.363385722311739,0.6788025151833609,2023-12-03,2020-11-30,17
923,923,1.1185469991115489,1.5264960963246446,0.9704872086715154,2021-08-10,2023-12-08,17
924,924,0.46932850975676826,0.6404989138647027,0.3048460987565156,2020-11-29,2021-03-02,17
925,925,1.157320799187384,1.579411221484738,0.08819598358344283,2022-10-11,2021-10-12,18
926,926,1.4571113870284007,1.9885394587583376,0.3397719478641893,2022-12-06,2023-11-30,15
927,927,0.3817082322413285,0.5209223456092438,0.9345609447814518,2024-01-05,2021-05-19,10
928,928,1.3959605170270544,1.9050860460559162,0.7212924278351229,2020-04-14,2021-10-13,18
929,929,0.4170423319373547,0.5691432655133442,0.09240839364716569,2020-08-31,2020-05-06,13
930,930,0.104138438764111,0.14211912452228148,0.7897554628689291,2022-11-02,2023-08-27,20
931,931,15.36204874663725,1.973533961132356,0.44263405013990165,2023-07-05,2023-06-16,10
932,932,11.71156163167082,1.5045626399966021,0.6439638789001262,2022-03-17,2021-04-06,19
933,933,3.48709418807874,0.44798053432470064,0.6579169441736408,2020-11-23,2021-12-10,18
934,934,12.407722557493814,1.5939971452624293,0.47109781950107565,2022-07-11,2023-05-17,10
935,935,11.328365625868452,1.4553341585815311,0.575068764370618,2021-07-01,2021-05-06,11
936,936,9.855903007052472,1.266169612064431,0.12417576559710197,2021-10-04,2020-12-07,11
937,937,15.011669693030674,1.9285214128084642,0.6696590060128145,2023-06-02,2022-02-19,17
938,938,6.937453914594018,0.8912418603826475,0.8116880573438008,2020-03-21,2021-10-19,12
939,939,5.980616968227622,0.7683187893740608,0.23711780454322728,2022-09-05,2022-04-27,11
940,940,15.088878846444175,1.9384403298022133,0.8783508250334008,2020-08-04,2023-12-13,14
941,941,5.280351666524403,1.0726799732326764,0.011688826763996518,2021-02-01,2021-11-02,19
942,942,7.360960784069162,1.495346468470974,0.2199211959751809,2020-06-04,2020-02-17,17
943,943,9.836844762996183,1.998311295052449,0.5345928801880665,2020-08-27,2022-06-20,14
944,944,3.9177512413748774,0.7958737527601877,0.9464060005295458,2022-08-05,2023-06-26,19
945,945,0.9290140831189212,0.18872508210588862,0.3206063580821036,2021-12-26,2021-09-05,12
946,946,10.468731375596645,1.1263173189860056,0.20996947322107773,2022-10-31,2021-10-15,19
947,947,8.275370495834101,0.8903364482358344,0.015114492114053912,2020-08-07,2020-10-17,13
948,948,10.626491049631554,1.1432904790307181,0.7019466682013692,2021-11-17,2021-07-21,20
949,949,1.1318444668735992,0.1217736877278085,0.5537321101614455,2022-10-22,2022-08-04,12
950,950,8.174214078232414,0.879453159613399,0.8295442989955316,2022-09-10,2020-09-10,11
951,951,16.695935074483007,1.7962941407486794,0.19796774784158155,2022-07-27,2022-12-01,13
952,952,3.9940142412639887,0.4297108456425549,0.8556719570839315,2023-08-18,2021-10-06,15
953,953,12.085869675092258,1.3003031448295577,0.19422077103823754,2020-04-29,2020-02-06,15
954,954,16.789601202344596,1.806371558749755,0.9880625246313481,2020-02-25,2023-12-21,18
955,955,3.210445999246615,0.34540774816802566,0.43780664196756713,2022-07-31,2023-09-09,13
956,956,10.017968318632585,1.0585831468333262,0.4541513481508108,2021-08-16,2020-07-22,20
957,957,4.775773812603704,0.5046485984296151,0.8686981888283787,2023-03-04,2022-09-21,15
958,958,2.606235126419755,0.2753968163765922,0.730767710269746,2020-11-30,2021-08-02,10
959,959,2.2691708640235824,0.23977975948205635,0.469267976887492,2023-11-04,2020-01-25,10
960,960,10.704410800457033,1.1311184573291961,0.5734987044544433,2023-10-26,2021-07-31,15
961,961,18.00904782139506,1.9029881017677661,0.9083675794741223,2022-11-28,2020-04-22,15
962,962,4.562991140822296,0.48216418411308914,0.3245026288534537,2022-12-04,2023-10-29,14
963,963,9.1135607393105,0.9630158031476792,0.377508299848735,2021-08-14,2021-03-25,20
964,964,17.621634758060377,1.862050765307398,0.3187492103342461,2023-03-04,2023-07-24,10
965,965,8.487913840760038,1.1110987181916512,0.26385964868182976,2023-07-21,2023-03-25,10
966,966,12.174676272431038,1.5937092970638773,0.37105477704576806,2021-02-06,2022-12-16,13
967,967,6.037429435675248,0.7903214185490175,0.19425391937693148,2020-03-05,2023-10-28,14
968,968,2.3139028623944324,0.30289828014986453,0.3273614852872274,2021-07-14,2021-04-06,14
969,969,14.606943984033546,1.912101965434613,0.3525583547144334,2022-06-30,2021-09-29,17
970,970,6.689055056069729,0.8756215765318082,0.05820098304406751,2023-10-27,2023-02-17,14
971,971,0.914577025346401,1.2394328545284414,0.24142437000567318,2021-11-10,2021-03-05,17
972,972,1.1936303768552403,1.6176053675492337,0.5689520155089389,2020-02-12,2023-12-25,12
973,973,0.7335937477275497,0.9941646986658064,0.27864842925462974,2020-08-15,2020-02-07,18
974,974,1.1126733115424936,1.5078925234978338,0.8982424731073392,2020-06-17,2022-07-10,19
975,975,1.4616419705592887,1.980814113696678,0.9480246740210945,2023-08-24,2022-06-08,20
976,976,0.45945939308289224,0.6226583998137772,0.2124845931761391,2023-01-29,2023-08-19,17
977,977,1.272108029814424,1.7239581172119018,0.20984152968077918,2022-05-19,2021-08-07,15
978,978,0.6433939714723053,0.8719261522519374,0.6386486528623145,2021-02-05,2021-04-26,19
979,979,5.836290020814031,1.1440181151466622,0.13135640422496142,2020-02-12,2023-08-08,20
980,980,7.077194380954447,1.3872577523309548,0.17636842480707993,2022-03-18,2022-12-11,20
981,981,4.990694808393988,0.9782662012356237,0.8270575039686139,2023-08-08,2023-12-21,10
982,982,7.349186314411045,1.4405730772956853,0.748673672962221,2022-03-10,2020-12-11,19
983,983,1.8736826993458513,0.36727560529789727,0.921681930000508,2022-07-27,2023-01-07,20
984,984,10.018831304602292,1.0611622368264542,0.12523167295896953,2023-12-25,2022-03-19,13
985,985,7.240018128090566,0.766839324656504,0.19735057212537976,2022-11-20,2020-08-31,12
986,986,17.224701109222273,1.824384681408206,0.12391916523986846,2023-06-15,2020-06-06,20
987,987,15.531060834192909,1.644999776324122,0.10026803662914952,2020-05-19,2021-04-11,17
988,988,2.9887455372844767,0.3165582694453578,0.42787599588970193,2023-09-28,2021-11-10,11
989,989,7.272344519623475,0.7702632315878276,0.7734196561666262,2020-10-04,2020-05-12,12
990,990,10.866858213717904,1.1509825067168922,0.49404510107412236,2020-07-09,2022-01-25,10
991,991,13.365918808050944,1.415674929377917,0.6047058062262252,2023-05-02,2021-04-20,20
992,992,6.200517219529365,0.6567387474758881,0.9819253874080538,2021-01-16,2020-01-13,10
993,993,4.347325921377596,1.5904462578288658,0.42004790683406534,2022-11-04,2023-08-16,19
994,994,2.817879371148958,1.0309063046823148,0.9526871133435812,2020-03-02,2023-04-14,17
995,995,3.7756723087286814,1.3813097988987948,0.015401853260358478,2022-09-22,2020-11-14,12
996,996,4.304348440732814,1.574723173224998,0.00623910327902788,2023-10-05,2022-04-25,10
997,997,4.24801457563352,1.5541137258183457,0.5048903302751486,2022-08-16,2023-10-23,12
998,998,2.4905951230401318,0.9111710888128616,0.3781092329464584,2023-12-09,2022-01-20,12
999,999,3.7266575587703987,1.3633780111609053,0.9885742988614609,2020-01-22,2020-11-28,16
1000,1000,2.1628913216264247,0.5072386404862481,0.23802902762045297,2023-09-29,2023-10-16,15
1001,1001,3.143713676532464,0.7372599054876479,0.46866684612652776,2023-11-07,2022-12-20,12
1002,1002,6.449650978263693,1.512564298129045,0.7398049938535525,2023-09-05,2023-05-02,10
1003,1003,6.71099313285576,1.5738539421678144,0.7965998644215934,2023-04-07,2023-03-28,13
1004,1004,0.938471239208165,0.2200891328896894,0.5091235182787331,2020-03-20,2023-03-30,14
1005,1005,11.078880343238282,1.6104226612474832,0.8434805197764366,2022-10-05,2020-12-19,14
1006,1006,3.028094729901843,0.4401629246239005,0.33494606527330106,2020-03-11,2023-08-05,14
1007,1007,1.1296955142174434,0.16421219473823057,0.04216455034997013,2022-08-27,2023-02-22,12
1008,1008,4.449307039798183,0.6467499117013292,0.33043130589074265,2022-04-04,2021-09-07,19
1009,1009,5.353502120020692,0.7781834322616927,0.5519547043304158,2021-09-06,2022-10-27,20
1010,1010,13.327704757602572,1.9373110909315516,0.8818874176475825,2023-07-30,2021-09-05,16
1011,1011,13.189932516524934,1.9172845600684674,0.2666001892885991,2020-10-25,2023-01-31,16
1012,1012,7.381938831224498,1.056203572762263,0.9460060113799794,2023-08-12,2022-09-16,14
1013,1013,4.20396351877955,0.6015006883443166,0.3245697960846854,2021-06-16,2022-12-30,16
1014,1014,4.706739441954089,0.6734375789765715,0.6125336423462369,2022-07-19,2021-03-05,15
1015,1015,12.291156250585932,1.758611584579422,0.5154341372003903,2020-04-22,2022-03-31,14
1016,1016,9.871487054020614,1.4124067041616908,0.8978005944335582,2023-11-09,2021-07-07,15
1017,1017,5.265388511026514,0.7533687672680264,0.5515519722166738,2022-07-13,2023-09-05,15
1018,1018,2.648725191514198,0.378978080759665,0.7013292324723364,2022-08-27,2020-03-06,19
1019,1019,9.92448109354055,1.4199890609321515,0.34099302601692916,2023-07-30,2020-11-14,20
1020,1020,5.598847624868387,0.8010799059623988,0.388492957996174,2023-03-19,2023-09-22,14
1021,1021,2.098767577200401,0.30029046082856214,0.8968272332356223,2021-07-01,2021-05-25,17
1022,1022,6.971997601695518,1.603161316840116,0.720726583725839,2020-07-28,2021-12-20,14
1023,1023,5.2755250116663595,1.2130694971365492,0.03657760250762143,2023-03-31,2021-11-02,10
1024,1024,7.918246377637617,1.820744500363984,0.29428810276724804,2022-08-17,2023-06-26,19
1025,1025,5.211127613146281,1.1982617728499803,0.9554012055248341,2020-04-08,2024-01-02,13
1026,1026,8.18820537822337,1.8828196546593108,0.19729124962395572,2021-01-15,2020-04-22,11
1027,1027,8.067926237447244,1.8551623207456904,0.7482259186124619,2022-12-24,2020-01-11,18
1028,1028,4.70192405129817,1.0811740313749156,0.42524346030066607,2022-07-02,2022-09-01,10
1029,1029,9.166474147155565,0.9792531471947433,0.7403186916038021,2021-07-06,2023-12-23,12
1030,1030,13.716908210120653,1.465375379770228,0.12975572457412732,2020-02-17,2023-12-26,17
1031,1031,12.11167979263794,1.2938890531247569,0.44736275092359046,2022-03-19,2021-02-05,10
1032,1032,3.8924825291678387,0.4158333625225977,0.9704705648556745,2021-05-15,2023-06-07,13
1033,1033,10.007910051099753,1.0691436267697811,0.4072125074986801,2021-07-25,2022-11-29,14
1034,1034,12.668984584264297,1.3534258458310529,0.10587243666151636,2023-12-07,2021-07-02,12
1035,1035,0.9624272759670487,0.10281597087460825,0.332667690101781,2020-01-18,2022-11-24,10
1036,1036,12.67438023039432,1.354002261950179,0.4352550215658202,2022-12-17,2023-12-24,18
1037,1037,14.627367890968367,1.5626396597486651,0.9944204369713534,2020-04-04,2023-08-18,15
1038,1038,4.5055941266603465,1.79834931391473,0.668214195615976,2022-04-02,2022-11-07,17
1039,1039,4.896385954644309,1.9543287909785816,0.4552859184275633,2021-10-14,2021-03-21,14
1040,1040,3.0324574997991647,1.2103659830277718,0.05278210431441066,2020-08-12,2021-07-02,15
1041,1041,4.767787746050468,1.9030004880524554,0.9080239131773842,2022-03-11,2020-04-26,20
1042,1042,4.880631042722816,1.9480404227305064,0.5087187887163842,2022-12-23,2020-04-26,16
1043,1043,2.733088950907123,1.0908769191278451,0.20997610529320343,2022-12-10,2021-02-08,11
1044,1044,0.913017260736901,0.3644189685713092,0.07439203588899701,2022-04-19,2020-02-12,10
1045,1045,13.566557894427984,1.8231268264535203,0.8846424270513576,2021-10-07,2020-09-16,13
1046,1046,10.015210991834564,1.3458830142393778,0.7687855813091289,2020-05-22,2022-08-27,16
1047,1047,11.62128746489712,1.5617138186454693,0.43505274163832375,2023-05-29,2020-01-04,15
1048,1048,5.561423715604181,0.7473657539439041,0.4322101293299425,2022-03-08,2020-07-31,18
1049,1049,9.053830021152798,1.2166888994365563,0.04455008895061674,2020-01-15,2021-06-15,15
1050,1050,6.003898859356295,0.8068272850773598,0.9219955582287176,2022-09-02,2022-09-08,16
1051,1051,8.316987720882812,1.117669164663621,0.3566977296779972,2023-09-07,2022-08-21,20
1052,1052,2.8166055198005795,0.6262795877006949,0.43322715120685984,2020-09-16,2021-09-13,14
