id,product_id,variation_value_id
2140,285,2
2141,285,7
2142,285,6
2143,286,11
2144,286,12
2145,286,10
2146,286,7
2147,286,5
2148,286,14
2149,287,6
2150,287,17
2151,287,14
2152,287,15
2153,287,16
2154,287,21
2155,288,20
2156,288,9
2157,288,4
2158,288,19
2159,288,5
2160,289,9
2161,289,8
2162,289,4
2163,289,24
2164,289,13
2165,289,16
2166,290,8
2167,290,15
2168,290,12
2169,290,21
2170,290,17
2171,290,1
2172,291,4
2173,291,16
2174,291,13
2175,291,26
2176,291,10
2177,291,14
2178,291,24
2179,291,17
2180,292,26
2181,292,23
2182,292,12
2183,292,20
2184,292,14
2185,292,13
2186,292,17
2187,293,26
2188,293,6
2189,293,25
2190,293,23
2191,293,2
2192,293,14
2193,293,1
2194,294,11
2195,294,26
2196,294,15
2197,294,8
2198,294,21
2199,294,14
2200,295,13
2201,295,15
2202,295,19
2203,295,22
2204,295,14
2205,296,8
2206,296,15
2207,296,6
2208,296,11
2209,296,7
2210,296,5
2211,296,19
2212,297,4
2213,297,22
2214,297,20
2215,297,7
2216,297,13
2217,297,9
2218,298,14
2219,298,9
2220,298,3
2221,298,16
2222,298,8
2223,298,26
2224,298,6
2225,298,19
2226,298,11
2227,298,4
2228,299,12
2229,299,25
2230,299,10
2231,299,13
2232,299,14
2233,299,26
2234,300,2
2235,300,17
2236,300,3
2237,300,4
2238,300,13
2239,300,15
2240,300,26
2241,301,1
2242,301,3
2243,301,5
2244,301,24
2245,301,15
2246,301,7
2247,301,10
2248,302,9
2249,302,3
2250,302,26
2251,302,22
2252,302,14
2253,302,24
2254,302,17
2255,302,6
2256,302,18
2257,302,12
2258,303,16
2259,303,9
2260,303,5
2261,303,8
2262,303,17
2263,304,17
2264,304,2
2265,304,11
2266,304,5
2267,304,7
2268,304,3
2269,304,21
2270,304,23
2271,304,22
2272,305,23
2273,305,11
2274,305,4
2275,305,21
2276,305,2
2277,305,24
2278,305,1
2279,305,20
2280,306,22
2281,306,13
2282,306,3
2283,306,2
2284,306,8
2285,306,24
2286,307,9
2287,307,6
2288,307,21
2289,307,12
2290,307,1
2291,307,5
2292,307,20
2293,308,15
2294,308,9
2295,308,8
2296,308,25
2297,308,3
2298,309,24
2299,309,1
2300,309,21
2301,309,2
2302,309,10
2303,309,22
2304,309,19
2305,309,13
2306,310,3
2307,310,6
2308,310,17
2309,310,25
2310,310,23
2311,311,15
2312,311,17
2313,311,9
2314,311,6
2315,311,24
2316,311,8
2317,311,7
2318,311,19
2319,312,24
2320,312,12
2321,312,25
2322,312,16
2323,312,1
2324,312,22
2325,312,8
2326,313,7
2327,313,18
2328,313,8
2329,313,19
2330,313,26
2331,313,13
2332,314,21
2333,314,13
2334,314,12
2335,314,14
2336,314,1
2337,314,17
2338,315,11
2339,315,6
2340,315,4
2341,315,12
2342,315,10
2343,315,21
2344,315,20
2345,316,22
2346,316,18
2347,316,5
2348,316,8
2349,316,16
2350,316,24
2351,316,6
2352,316,4
2353,316,21
2354,317,19
2355,317,15
2356,317,22
2357,317,7
2358,317,5
2359,317,13
2360,317,2
2361,317,6
2362,317,16
2363,318,18
2364,318,24
2365,318,16
2366,318,3
2367,318,6
2368,318,11
2369,319,7
2370,319,11
2371,319,51
2372,319,8
2373,319,5
2374,319,12
2375,319,13
2376,319,54
2377,319,56
2378,319,52
2379,320,4
2380,320,11
2381,320,1
2382,320,2
2383,320,13
2384,320,59
2385,320,9
2386,320,51
2387,320,57
2388,320,52
2389,321,14
2390,321,51
2391,321,6
2392,321,15
2393,321,56
2394,321,12
2395,321,1
2396,321,2
2397,321,5
2398,322,9
2399,322,4
2400,322,50
2401,322,5
2402,322,56
2403,323,54
2404,323,51
2405,323,59
2406,323,2
2407,323,58
2408,323,4
2409,324,58
2410,324,55
2411,324,10
2412,324,6
2413,324,59
2414,324,57
2415,324,7
2416,324,11
2417,325,58
2418,325,53
2419,325,12
2420,325,5
2421,325,54
2422,326,54
2423,326,11
2424,326,10
2425,326,8
2426,326,56
2427,326,50
2428,326,14
2429,326,52
2430,326,51
2431,326,57
2432,327,54
2433,327,14
2434,327,3
2435,327,58
2436,327,13
2437,327,5
2438,327,56
2439,328,55
2440,328,11
2441,328,3
2442,328,57
2443,328,2
2444,328,50
2445,328,1
2446,328,56
2447,329,493
2448,329,4
2449,329,13
2450,329,57
2451,329,7
2452,329,56
2453,329,55
2454,330,52
2455,330,4
2456,330,6
2457,330,8
2458,330,11
2459,330,51
2460,330,12
2461,331,5
2462,331,12
2463,331,3
2464,331,13
2465,331,57
2466,331,6
2467,331,53
2468,331,56
2469,332,59
2470,332,9
2471,332,56
2472,332,3
2473,332,57
2474,333,57
2475,333,54
2476,333,50
2477,333,9
2478,333,58
2479,333,7
2480,333,6
2481,334,54
2482,334,5
2483,334,3
2484,334,11
2485,334,56
2486,335,7
2487,335,493
2488,335,3
2489,335,52
2490,335,10
2491,335,4
2492,335,8
2493,335,5
2494,336,14
2495,336,493
2496,336,8
2497,336,59
2498,336,54
2499,336,55
2500,336,6
2501,337,4
2502,337,3
2503,337,9
2504,337,493
2505,337,8
2506,337,58
2507,337,54
2508,338,11
2509,338,14
2510,338,5
2511,338,57
2512,338,1
2513,338,53
2514,339,11
2515,339,2
2516,339,9
2517,339,3
2518,339,8
2519,339,5
2520,339,13
2521,339,6
2522,339,7
2523,339,59
2524,340,9
2525,340,1
2526,340,8
2527,340,55
2528,340,14
2529,341,54
2530,341,59
2531,341,493
2532,341,53
2533,341,57
2534,341,56
2535,341,50
2536,342,8
2537,342,58
2538,342,9
2539,342,5
2540,342,3
2541,342,50
2542,342,59
2543,343,14
2544,343,8
2545,343,52
2546,343,57
2547,343,1
2548,344,9
2549,344,5
2550,344,15
2551,344,54
2552,344,52
2553,345,58
2554,345,53
2555,345,8
2556,345,4
2557,345,5
2558,345,50
2559,345,7
2560,345,56
2561,346,55
2562,346,15
2563,346,1
2564,346,6
2565,346,54
2566,347,56
2567,347,50
2568,347,11
2569,347,15
2570,347,54
2571,347,5
2572,347,14
2573,348,15
2574,348,3
2575,348,53
2576,348,56
2577,348,5
2578,348,2
2579,349,1
2580,349,57
2581,349,6
2582,349,50
2583,349,59
2584,349,493
2585,349,3
2586,350,10
2587,350,3
2588,350,8
2589,350,54
2590,350,57
2591,350,7
2592,350,1
2593,350,53
2594,350,2
2595,351,493
2596,351,9
2597,351,11
2598,351,14
2599,351,51
2600,351,53
2601,352,8
2602,352,58
2603,352,10
2604,352,55
2605,352,51
2606,352,11
2607,352,57
2608,352,493
2609,353,2
2610,353,50
2611,353,3
2612,353,57
2613,353,52
2614,353,4
2615,353,493
2616,353,59
2617,353,56
2618,354,3
2619,354,11
2620,354,493
2621,354,1
2622,354,8
2623,354,59
2624,354,15
2625,354,50
2626,354,4
2627,354,9
2628,355,58
2629,355,56
2630,355,14
2631,355,7
2632,355,6
2633,356,2
2634,356,11
2635,356,51
2636,356,50
2637,356,59
2638,356,8
2639,356,54
2640,357,11
2641,357,58
2642,357,53
2643,357,6
2644,357,13
2645,357,56
2646,357,14
2647,357,493
2648,357,12
2649,357,7
2650,358,10
2651,358,56
2652,358,51
2653,358,15
2654,358,53
2655,358,58
2656,358,9
2657,358,1
2658,358,50
2659,359,9
2660,359,3
2661,359,11
2662,359,493
2663,359,59
2664,360,12
2665,360,4
2666,360,14
2667,360,58
2668,360,55
2669,360,9
2670,360,2
2671,360,56
2672,360,11
2673,360,52
2674,361,6
2675,361,10
2676,361,3
2677,361,53
2678,361,55
2679,361,14
2680,361,57
2681,361,50
2682,361,2
2683,362,6
2684,362,493
2685,362,54
2686,362,57
2687,362,51
2688,363,56
2689,363,50
2690,363,10
2691,363,12
2692,363,53
2693,363,8
2694,364,58
2695,364,55
2696,364,53
2697,364,50
2698,364,7
2699,364,4
2700,364,14
2701,364,10
2702,364,52
2703,364,2
2704,365,7
2705,365,53
2706,365,3
2707,365,13
2708,365,51
2709,365,52
2710,365,11
2711,365,56
2712,365,2
2713,366,2
2714,366,58
2715,366,54
2716,366,5
2717,366,13
2718,366,6
2719,366,10
2720,366,11
2721,366,493
2722,367,54
2723,367,12
2724,367,50
2725,367,56
2726,367,13
2727,367,5
2728,367,11
2729,367,6
2730,368,11
2731,368,13
2732,368,15
2733,368,53
2734,368,58
2735,369,11
2736,369,4
2737,369,13
2738,369,2
2739,369,8
2740,369,58
2741,369,14
2742,370,493
2743,370,52
2744,370,13
2745,370,51
2746,370,11
2747,370,59
2748,370,8
2749,370,2
2750,370,10
2751,370,55
2752,371,7
2753,371,9
2754,371,53
2755,371,10
2756,371,54
2757,371,12
2758,372,4
2759,372,50
2760,372,493
2761,372,15
2762,372,13
2763,372,5
2764,372,59
2765,372,11
2766,372,56
2767,372,55
2768,373,2
2769,373,8
2770,373,493
2771,373,58
2772,373,6
2773,373,57
2774,373,56
2775,373,14
2776,373,3
2777,373,50
2778,374,2
2779,374,106
2780,374,111
2781,374,109
2782,374,113
2783,374,107
2784,374,15
2785,374,13
2786,374,114
2787,375,2
2788,375,11
2789,375,111
2790,375,114
2791,375,13
2792,375,109
2793,375,12
2794,376,111
2795,376,105
2796,376,1
2797,376,7
2798,376,10
2799,377,15
2800,377,108
2801,377,106
2802,377,8
2803,377,1
2804,377,11
2805,377,111
2806,378,8
2807,378,109
2808,378,10
2809,378,104
2810,378,5
2811,378,4
2812,378,6
2813,378,11
2814,379,11
2815,379,14
2816,379,108
2817,379,109
2818,379,110
2819,379,1
2820,379,7
2821,379,5
2822,379,10
2823,380,10
2824,380,8
2825,380,5
2826,380,108
2827,380,11
2828,380,3
2829,380,112
2830,381,5
2831,381,106
2832,381,112
2833,381,14
2834,381,113
2835,381,1
2836,382,111
2837,382,5
2838,382,112
2839,382,11
2840,382,2
2841,382,109
2842,382,8
2843,382,15
2844,382,4
2845,382,108
2846,383,6
2847,383,103
2848,383,106
2849,383,15
2850,383,1
2851,384,9
2852,384,114
2853,384,1
2854,384,4
2855,384,11
2856,384,108
2857,384,109
2858,385,13
2859,385,106
2860,385,112
2861,385,5
2862,385,104
2863,386,4
2864,386,9
2865,386,106
2866,386,114
2867,386,13
2868,387,4
2869,387,112
2870,387,108
2871,387,13
2872,387,3
2873,387,109
2874,387,103
2875,388,109
2876,388,111
2877,388,113
2878,388,9
2879,388,1
2880,388,103
2881,388,12
2882,388,5
2883,389,1
2884,389,8
2885,389,12
2886,389,103
2887,389,5
2888,389,104
2889,389,9
2890,389,10
2891,390,9
2892,390,6
2893,390,107
2894,390,13
2895,390,112
2896,390,3
2897,391,108
2898,391,112
2899,391,114
2900,391,6
2901,391,107
2902,391,11
2903,392,11
2904,392,113
2905,392,4
2906,392,108
2907,392,110
2908,392,6
2909,392,109
2910,392,5
2911,393,4
2912,393,108
2913,393,14
2914,393,2
2915,393,7
2916,393,12
2917,394,107
2918,394,104
2919,394,114
2920,394,106
2921,394,1
2922,394,105
2923,394,103
2924,394,11
2925,394,110
2926,395,6
2927,395,8
2928,395,104
2929,395,5
2930,395,14
2931,395,13
2932,395,12
2933,395,114
2934,395,9
2935,396,10
2936,396,4
2937,396,11
2938,396,114
2939,396,12
2940,397,8
2941,397,14
2942,397,3
2943,397,10
2944,397,114
2945,397,107
2946,397,2
2947,398,104
2948,398,110
2949,398,109
2950,398,6
2951,398,12
2952,399,110
2953,399,8
2954,399,107
2955,399,109
2956,399,112
2957,400,12
2958,400,11
2959,400,103
2960,400,8
2961,400,10
2962,400,107
2963,400,108
2964,400,112
2965,400,2
2966,401,3
2967,401,9
2968,401,114
2969,401,15
2970,401,108
2971,401,10
2972,402,15
2973,402,112
2974,402,12
2975,402,5
2976,402,13
2977,402,113
2978,402,111
2979,402,7
2980,402,9
2981,403,106
2982,403,110
2983,403,6
2984,403,1
2985,403,5
2986,403,4
2987,403,2
2988,404,9
2989,404,106
2990,404,103
2991,404,5
2992,404,14
2993,404,107
2994,404,113
2995,404,8
2996,404,13
2997,405,3
2998,405,113
2999,405,7
3000,405,11
3001,405,108
3002,405,15
3003,405,110
3004,406,4
3005,406,3
3006,406,113
3007,406,11
3008,406,104
3009,406,7
3010,406,114
3011,406,112
3012,406,107
3013,406,9
3014,407,10
3015,407,113
3016,407,7
3017,407,8
3018,407,114
3019,407,109
3020,407,112
3021,408,3
3022,408,112
3023,408,104
3024,408,110
3025,408,111
3026,408,13
3027,409,104
3028,409,7
3029,409,114
3030,409,109
3031,409,107
3032,409,15
3033,409,6
3034,409,112
3035,409,113
3036,410,110
3037,410,12
3038,410,114
3039,410,15
3040,410,109
3041,410,9
3042,410,4
3043,411,1
3044,411,10
3045,411,112
3046,411,108
3047,411,5
3048,411,14
3049,411,103
3050,412,15
3051,412,5
3052,412,8
3053,412,107
3054,412,105
3055,412,14
3056,412,9
3057,413,114
3058,413,112
3059,413,104
3060,413,4
3061,413,2
3062,413,108
3063,413,13
3064,413,105
3065,413,1
3066,414,3
3067,414,104
3068,414,2
3069,414,7
3070,414,11
3071,414,8
3072,415,12
3073,415,109
3074,415,105
3075,415,113
3076,415,111
3077,415,108
3078,415,7
3079,415,103
3080,415,110
3081,416,103
3082,416,15
3083,416,10
3084,416,4
3085,416,1
3086,416,3
3087,416,114
3088,416,111
3089,416,110
3090,417,12
3091,417,104
3092,417,15
3093,417,6
3094,417,11
3095,418,12
3096,418,109
3097,418,113
3098,418,14
3099,418,3
3100,418,107
3101,418,4
3102,419,1
3103,419,11
3104,419,14
3105,419,112
3106,419,15
3107,419,12
3108,420,104
3109,420,13
3110,420,15
3111,420,9
3112,420,106
3113,420,103
3114,420,107
3115,420,3
3116,421,13
3117,421,103
3118,421,3
3119,421,8
3120,421,11
3121,421,7
3122,421,106
3123,421,111
3124,422,112
3125,422,6
3126,422,12
3127,422,9
3128,422,109
3129,422,107
3130,422,103
3131,423,8
3132,423,3
3133,423,108
3134,423,107
3135,423,13
3136,423,5
3137,423,104
3138,423,1
3139,423,14
3140,423,113
3141,424,2
3142,424,4
3143,424,107
3144,424,109
3145,424,113
3146,424,112
3147,424,110
3148,424,104
3149,424,103
3150,424,106
3151,425,9
3152,425,105
3153,425,110
3154,425,10
3155,425,106
3156,425,15
3157,425,2
3158,425,12
3159,426,10
3160,426,6
3161,426,108
3162,426,3
3163,426,111
3164,426,8
3165,426,112
3166,426,2
3167,427,103
3168,427,2
3169,427,13
3170,427,107
3171,427,14
3172,427,105
3173,427,109
3174,427,108
3175,428,6
3176,428,112
3177,428,9
3178,428,111
3179,428,108
3180,428,12
3181,428,105
3182,428,11
3183,428,13
3184,429,110
3185,429,107
3186,429,109
3187,429,103
3188,429,106
3189,429,111
3190,429,13
3191,429,8
3192,430,5
3193,430,8
3194,430,107
3195,430,15
3196,430,4
3197,430,112
3198,430,109
3199,430,113
3200,430,2
3201,431,8
3202,431,6
3203,431,15
3204,431,109
3205,431,108
3206,431,9
3207,431,14
3208,432,4
3209,432,8
3210,432,2
3211,432,6
3212,432,3
3213,432,106
3214,433,3
3215,433,12
3216,433,2
3217,433,105
3218,433,112
3219,433,103
3220,433,113
3221,433,11
3222,433,109
3223,434,1
3224,434,14
3225,434,106
3226,434,105
3227,434,113
3228,435,9
3229,435,8
3230,435,107
3231,435,108
3232,435,13
3233,435,103
3234,435,10
3235,436,13
3236,436,3
3237,436,105
3238,436,10
3239,436,2
3240,436,9
3241,436,14
3242,436,111
3243,436,7
3244,437,6
3245,437,9
3246,437,108
3247,437,1
3248,437,112
3249,437,109
3250,437,13
3251,437,11
3252,437,107
3253,437,4
3254,438,3
3255,438,2
3256,438,110
3257,438,6
3258,438,12
3259,438,9
3260,439,9
3261,439,108
3262,439,104
3263,439,109
3264,439,14
3265,439,106
3266,440,8
3267,440,113
3268,440,7
3269,440,4
3270,440,1
3271,440,11
3272,440,3
3273,441,114
3274,441,107
3275,441,3
3276,441,11
3277,441,103
3278,441,4
3279,442,1
3280,442,109
3281,442,103
3282,442,112
3283,442,2
3284,442,108
3285,442,104
3286,442,3
3287,442,13
3288,443,10
3289,443,111
3290,443,14
3291,443,8
3292,443,7
3293,443,113
3294,443,112
3295,443,2
3296,443,1
3297,443,105
3298,444,112
3299,444,108
3300,444,104
3301,444,106
3302,444,2
3303,444,7
3304,444,12
3305,444,4
3306,444,8
3307,445,12
3308,445,111
3309,445,109
3310,445,103
3311,445,9
3312,445,106
3313,446,11
3314,446,4
3315,446,106
3316,446,13
3317,446,12
3318,446,6
3319,446,2
3320,446,15
3321,447,103
3322,447,4
3323,447,113
3324,447,112
3325,447,7
3326,448,110
3327,448,109
3328,448,5
3329,448,13
3330,448,12
3331,448,108
3332,448,1
3333,449,6
3334,449,2
3335,449,109
3336,449,10
3337,449,5
3338,449,106
3339,449,12
3340,449,3
3341,450,15
3342,450,4
3343,450,13
3344,450,11
3345,450,10
3346,450,112
3347,450,105
3348,450,114
3349,451,15
3350,451,5
3351,451,9
3352,451,104
3353,451,112
3354,451,4
3355,451,103
3356,451,6
3357,451,2
3358,451,106
3359,452,104
3360,452,103
3361,452,112
3362,452,105
3363,452,5
3364,452,14
3365,452,108
3366,452,4
3367,452,13
3368,453,107
3369,453,104
3370,453,111
3371,453,6
3372,453,12
3373,453,5
3374,453,114
3375,453,106
3376,453,14
3377,453,15
3378,454,109
3379,454,1
3380,454,13
3381,454,15
3382,454,104
3383,454,10
3384,454,8
3385,455,8
3386,455,105
3387,455,113
3388,455,14
3389,455,1
3390,456,5
3391,456,7
3392,456,107
3393,456,6
3394,456,104
3395,456,2
3396,456,13
3397,456,1
3398,456,112
3399,457,5
3400,457,14
3401,457,4
3402,457,113
3403,457,2
3404,457,6
3405,457,10
3406,457,111
3407,458,14
3408,458,2
3409,458,108
3410,458,6
3411,458,4
3412,458,11
3413,458,7
3414,458,110
3415,459,109
3416,459,106
3417,459,3
3418,459,7
3419,459,9
3420,459,15
3421,459,8
3422,459,1
3423,459,11
3424,460,13
3425,460,109
3426,460,6
3427,460,5
3428,460,105
3429,460,2
3430,460,108
3431,461,9
3432,461,5
3433,461,108
3434,461,112
3435,461,10
3436,461,106
3437,462,12
3438,462,9
3439,462,104
3440,462,110
3441,462,8
3442,462,13
3443,462,10
3444,463,11
3445,463,15
3446,463,14
3447,463,113
3448,463,105
3449,463,107
3450,463,9
3451,463,6
3452,464,6
3453,464,2
3454,464,106
3455,464,108
3456,464,110
3457,464,9
3458,464,4
3459,465,109
3460,465,6
3461,465,1
3462,465,5
3463,465,112
3464,465,9
3465,465,4
3466,465,11
3467,466,13
3468,466,11
3469,466,109
3470,466,105
3471,466,8
3472,466,9
3473,466,6
3474,466,107
3475,467,7
3476,467,109
3477,467,107
3478,467,106
3479,467,112
3480,467,9
3481,468,14
3482,468,103
3483,468,10
3484,468,3
3485,468,8
3486,468,114
3487,468,1
3488,468,104
3489,468,113
3490,468,110
3491,469,10
3492,469,11
3493,469,110
3494,469,104
3495,469,4
3496,469,103
3497,469,14
3498,469,6
3499,470,114
3500,470,108
3501,470,10
3502,470,106
3503,470,4
3504,470,107
3505,470,109
3506,470,103
3507,470,2
3508,471,11
3509,471,85
3510,471,15
3511,471,86
3512,471,82
3513,471,10
3514,472,7
3515,472,12
3516,472,1
3517,472,5
3518,472,9
3519,472,13
3520,473,86
3521,473,14
3522,473,82
3523,473,85
3524,473,6
3525,474,7
3526,474,86
3527,474,85
3528,474,11
3529,474,1
3530,474,88
3531,474,5
3532,474,2
3533,474,84
3534,474,82
3535,475,13
3536,475,6
3537,475,86
3538,475,1
3539,475,83
3540,475,2
3541,475,15
3542,476,13
3543,476,15
3544,476,85
3545,476,12
3546,476,4
3547,476,5
3548,476,88
3549,476,84
3550,476,8
3551,477,85
3552,477,11
3553,477,4
3554,477,12
3555,477,9
3556,477,3
3557,478,10
3558,478,7
3559,478,84
3560,478,12
3561,478,13
3562,479,7
3563,479,4
3564,479,12
3565,479,13
3566,479,15
3567,479,86
3568,479,14
3569,479,1
3570,480,5
3571,480,9
3572,480,7
3573,480,2
3574,480,83
3575,480,11
3576,480,13
3577,481,5
3578,481,11
3579,481,13
3580,481,9
3581,481,84
3582,481,7
3583,482,9
3584,482,13
3585,482,11
3586,482,7
3587,482,5
3588,483,6
3589,483,1
3590,483,8
3591,483,84
3592,483,11
3593,483,85
3594,483,86
3595,484,11
3596,484,88
3597,484,3
3598,484,7
3599,484,83
3600,484,8
3601,484,4
3602,485,6
3603,485,10
3604,485,15
3605,485,14
3606,485,5
3607,485,3
3608,485,85
3609,485,2
3610,485,84
3611,485,88
3612,486,3
3613,486,2
3614,486,10
3615,486,12
3616,486,4
3617,486,82
3618,486,8
3619,486,84
3620,487,11
3621,487,4
3622,487,14
3623,487,86
3624,487,6
3625,487,1
3626,487,3
3627,487,8
3628,487,10
3629,488,11
3630,488,10
3631,488,84
3632,488,12
3633,488,82
3634,488,88
3635,488,9
3636,488,87
3637,489,13
3638,489,85
3639,489,4
3640,489,9
3641,489,86
3642,490,5
3643,490,7
3644,490,9
3645,490,13
3646,490,15
3647,490,6
3648,490,88
3649,490,82
3650,490,11
3651,491,1
3652,491,7
3653,491,83
3654,491,12
3655,491,86
3656,492,10
3657,492,1
3658,492,11
3659,492,88
3660,492,2
3661,492,14
3662,492,4
3663,492,82
3664,492,7
3665,492,12
3666,493,1
3667,493,3
3668,493,86
3669,493,9
3670,493,83
3671,494,13
3672,494,82
3673,494,9
3674,494,6
3675,494,10
3676,494,83
3677,494,88
3678,494,11
3679,494,85
3680,494,2
3681,495,11
3682,495,88
3683,495,3
3684,495,12
3685,495,7
3686,495,6
3687,495,15
3688,495,13
3689,496,15
3690,496,86
3691,496,14
3692,496,4
3693,496,82
3694,496,7
3695,496,2
3696,496,1
3697,497,12
3698,497,87
3699,497,8
3700,497,84
3701,497,11
3702,497,10
3703,497,5
3704,498,88
3705,498,6
3706,498,11
3707,498,9
3708,498,3
3709,498,8
3710,498,10
3711,498,5
3712,498,13
3713,498,14
3714,499,8
3715,499,15
3716,499,7
3717,499,83
3718,499,6
3719,500,84
3720,500,7
3721,500,8
3722,500,88
3723,500,86
3724,500,82
3725,500,13
3726,500,4
3727,500,6
3728,501,14
3729,501,87
3730,501,1
3731,501,88
3732,501,5
3733,501,85
3734,502,84
3735,502,9
3736,502,10
3737,502,85
3738,502,14
3739,502,87
3740,502,5
3741,502,15
3742,502,1
3743,502,88
3744,503,1
3745,503,7
3746,503,11
3747,503,12
3748,503,9
3749,503,4
3750,503,85
3751,503,10
3752,504,11
3753,504,88
3754,504,4
3755,504,10
3756,504,8
3757,505,83
3758,505,88
3759,505,13
3760,505,85
3761,505,5
3762,505,8
3763,506,88
3764,506,1
3765,506,84
3766,506,2
3767,506,5
3768,506,8
3769,506,83
3770,506,82
3771,507,22
3772,507,17
3773,507,10
3774,507,18
3775,507,24
3776,507,11
3777,507,20
3778,507,15
3779,508,17
3780,508,16
3781,508,15
3782,508,11
3783,508,25
3784,508,3
3785,508,19
3786,508,20
3787,508,26
3788,508,23
3789,509,18
3790,509,10
3791,509,1
3792,509,5
3793,509,17
3794,509,9
3795,509,25
3796,509,21
3797,509,7
3798,509,24
3799,510,14
3800,510,17
3801,510,1
3802,510,7
3803,510,19
3804,510,24
3805,510,6
3806,510,16
3807,510,13
3808,511,4
3809,511,20
3810,511,25
3811,511,9
3812,511,12
3813,511,5
3814,511,26
3815,511,3
3816,511,2
3817,512,16
3818,512,12
3819,512,18
3820,512,23
3821,512,8
3822,512,10
3823,512,4
3824,512,11
3825,512,25
3826,513,24
3827,513,4
3828,513,21
3829,513,10
3830,513,1
3831,513,7
3832,513,9
3833,513,5
3834,514,18
3835,514,10
3836,514,19
3837,514,22
3838,514,12
3839,515,23
3840,515,17
3841,515,20
3842,515,16
3843,515,6
3844,515,8
3845,515,21
3846,516,6
3847,516,22
3848,516,21
3849,516,17
3850,516,11
3851,517,22
3852,517,15
3853,517,2
3854,517,21
3855,517,11
3856,517,13
3857,517,6
3858,518,26
3859,518,9
3860,518,10
3861,518,18
3862,518,22
3863,518,11
3864,518,3
3865,518,20
3866,518,7
3867,519,17
3868,519,26
3869,519,20
3870,519,25
3871,519,13
3872,519,7
3873,519,14
3874,519,1
3875,519,11
3876,519,8
3877,520,13
3878,520,9
3879,520,18
3880,520,16
3881,520,24
3882,521,14
3883,521,13
3884,521,15
3885,521,24
3886,521,10
3887,521,1
3888,521,22
3889,521,2
3890,521,9
3891,522,3
3892,522,19
3893,522,23
3894,522,11
3895,522,22
3896,523,24
3897,523,17
3898,523,6
3899,523,13
3900,523,26
3901,523,18
3902,523,20
3903,523,1
3904,523,15
3905,523,7
3906,524,2
3907,524,18
3908,524,9
3909,524,3
3910,524,20
3911,524,23
3912,524,17
3913,525,22
3914,525,4
3915,525,18
3916,525,7
3917,525,2
3918,525,12
3919,525,25
3920,525,19
3921,526,7
3922,526,8
3923,526,10
3924,526,18
3925,526,11
3926,527,5
3927,527,23
3928,527,6
3929,527,2
3930,527,3
3931,527,10
3932,528,11
3933,528,7
3934,528,12
3935,528,19
3936,528,22
3937,528,18
3938,528,17
3939,528,14
3940,528,6
3941,529,9
3942,529,11
3943,529,20
3944,529,3
3945,529,13
3946,530,16
3947,530,7
3948,530,11
3949,530,20
3950,530,12
3951,530,5
3952,531,16
3953,531,19
3954,531,23
3955,531,21
3956,531,13
3957,532,6
3958,532,24
3959,532,23
3960,532,3
3961,532,18
3962,532,17
3963,532,11
3964,532,10
3965,532,14
3966,533,17
3967,533,1
3968,533,20
3969,533,24
3970,533,21
3971,533,10
3972,533,8
3973,534,6
3974,534,3
3975,534,11
3976,534,19
3977,534,9
3978,534,25
3979,535,25
3980,535,19
3981,535,17
3982,535,13
3983,535,22
3984,536,18
3985,536,6
3986,536,2
3987,536,14
3988,536,22
3989,536,19
3990,536,7
3991,536,4
3992,536,25
3993,536,1
3994,537,11
3995,537,15
3996,537,26
3997,537,17
3998,537,19
3999,537,7
4000,537,21
4001,538,18
4002,538,23
4003,538,13
4004,538,17
4005,538,12
4006,538,10
4007,538,6
4008,538,20
4009,539,1
4010,539,15
4011,539,25
4012,539,9
4013,539,11
4014,539,23
4015,539,17
4016,540,11
4017,540,25
4018,540,22
4019,540,4
4020,540,2
4021,540,24
4022,541,17
4023,541,25
4024,541,24
4025,541,1
4026,541,8
4027,542,8
4028,542,14
4029,542,6
4030,542,22
4031,542,20
4032,542,9
4033,542,15
4034,542,5
4035,543,8
4036,543,6
4037,543,15
4038,543,16
4039,543,14
4040,543,26
4041,543,4
4042,543,7
4043,543,11
4044,543,23
4045,544,17
4046,544,24
4047,544,18
4048,544,12
4049,544,23
4050,545,11
4051,545,3
4052,545,25
4053,545,14
4054,545,4
4055,545,22
4056,545,19
4057,545,24
4058,545,12
4059,545,1
4060,546,19
4061,546,6
4062,546,20
4063,546,5
4064,546,14
4065,546,22
4066,546,10
4067,546,8
4068,547,14
4069,547,11
4070,547,24
4071,547,21
4072,547,25
4073,547,19
4074,548,5
4075,548,8
4076,548,22
4077,548,21
4078,548,18
4079,548,6
4080,548,4
4081,549,15
4082,549,12
4083,549,17
4084,549,7
4085,549,16
4086,549,4
4087,550,14
4088,550,2
4089,550,10
4090,550,4
4091,550,23
4092,550,26
4093,550,15
4094,551,3
4095,551,20
4096,551,1
4097,551,24
4098,551,10
4099,551,21
4100,552,14
4101,552,13
4102,552,10
4103,552,24
4104,552,21
4105,552,7
4106,552,12
4107,553,17
4108,553,4
4109,553,2
4110,553,25
4111,553,24
4112,553,9
4113,553,6
4114,553,16
4115,553,14
4116,553,12
4117,554,15
4118,554,24
4119,554,4
4120,554,23
4121,554,9
4122,555,18
4123,555,17
4124,555,4
4125,555,15
4126,555,13
4127,555,5
4128,555,21
4129,555,14
4130,555,16
4131,556,20
4132,556,26
4133,556,13
4134,556,17
4135,556,19
4136,556,15
4137,556,8
