id,bundle_id,price,discount,start_date,end_date,min_quantity
253,253,12.783971795779522,0.3171071568358797,2024-01-09 16:08:27.144442,2024-02-08 16:08:27.144442,100
254,254,26.812821594798905,0.3778950850541395,2024-01-09 16:08:27.147400,2024-02-08 16:08:27.147400,100
255,255,1.4302130208915196,0.2843741959653237,2024-01-09 16:08:27.148973,2024-02-08 16:08:27.148973,100
256,256,1.3060232806850545,0.3793314503679967,2024-01-09 16:08:27.150154,2024-02-08 16:08:27.150154,100
257,257,25.54367380382092,0.34898676894645186,2024-01-09 16:08:27.151928,2024-02-08 16:08:27.151928,100
258,258,10.454599537194689,0.22606770239174226,2024-01-09 16:08:27.153402,2024-02-08 16:08:27.153402,100
259,259,5.644985418817198,0.14242793193279196,2024-01-09 16:08:27.155795,2024-02-08 16:08:27.155795,100
260,260,8.829334494299413,0.33394364414997235,2024-01-09 16:08:27.157706,2024-02-08 16:08:27.157706,100
261,261,14.812271483989665,0.2908308622902635,2024-01-09 16:08:27.159722,2024-02-08 16:08:27.159722,100
262,262,7.439465143628387,0.07679237854270263,2024-01-09 16:08:27.161720,2024-02-08 16:08:27.161720,100
263,263,5.30959706513457,0.23685022144963558,2024-01-09 16:08:27.163022,2024-02-08 16:08:27.163022,100
264,264,22.388720659939555,0.2265930306745232,2024-01-09 16:08:27.164805,2024-02-08 16:08:27.164805,100
265,265,4.761402750940355,0.2847125113167974,2024-01-09 16:08:27.165642,2024-02-08 16:08:27.165642,100
266,266,1.6504387774280274,0.06722556629701985,2024-01-09 16:08:27.166853,2024-02-08 16:08:27.166853,100
267,267,10.428653310409809,0.3931033510832299,2024-01-09 16:08:27.168323,2024-02-08 16:08:27.168323,100
268,268,8.933001270190443,0.36599229132698957,2024-01-09 16:08:27.170422,2024-02-08 16:08:27.170422,100
269,269,13.074252162553483,0.0009190373131113372,2024-01-09 16:08:27.172924,2024-02-08 16:08:27.172924,100
270,270,16.9340185797749,0.17812291350755724,2024-01-09 16:08:27.175199,2024-02-08 16:08:27.175199,100
271,271,14.341518962311829,0.11312426330556509,2024-01-09 16:08:27.177548,2024-02-08 16:08:27.177548,100
272,272,5.743930773878866,0.020338219245558387,2024-01-09 16:08:27.180159,2024-02-08 16:08:27.180159,100
273,273,10.306460333719153,0.2509298909825989,2024-01-09 16:08:27.181993,2024-02-08 16:08:27.181993,100
274,274,26.040919319436597,0.32276480314210176,2024-01-09 16:08:27.183494,2024-02-08 16:08:27.183494,100
275,275,1.5989913741475208,0.18266131810007696,2024-01-09 16:08:27.185011,2024-02-08 16:08:27.185011,100
276,276,27.668060910403153,0.3231825274535448,2024-01-09 16:08:27.187416,2024-02-08 16:08:27.187416,100
277,277,13.24174122093983,0.3733133476692901,2024-01-09 16:08:27.189656,2024-02-08 16:08:27.189656,100
278,278,7.277414115032087,0.3298577731158542,2024-01-09 16:08:27.192837,2024-02-08 16:08:27.192837,100
279,279,2.073331879657287,0.2244307433503593,2024-01-09 16:08:27.193904,2024-02-08 16:08:27.193904,100
280,280,9.646091051619916,0.10219646442647559,2024-01-09 16:08:27.196520,2024-02-08 16:08:27.196520,100
281,281,13.29860301843831,0.29771265436249195,2024-01-09 16:08:27.199002,2024-02-08 16:08:27.199002,100
282,282,4.8159092591640675,0.36327426409460545,2024-01-09 16:08:27.201167,2024-02-08 16:08:27.201167,100
283,283,16.880372513688396,0.3415864961506443,2024-01-09 16:08:27.203279,2024-02-08 16:08:27.203279,100
284,284,8.990715244228236,0.36424603408993983,2024-01-09 16:08:27.205796,2024-02-08 16:08:27.205796,100
285,285,23.328937602815998,0.03618260699472917,2024-01-09 16:08:27.207951,2024-02-08 16:08:27.207951,100
286,286,1.45863512114121,0.2487101418527772,2024-01-09 16:08:27.209292,2024-02-08 16:08:27.209292,100
287,287,1.4541273201626992,0.19930237866283768,2024-01-09 16:08:27.211558,2024-02-08 16:08:27.211558,100
288,288,8.90016199900951,0.33859962230877805,2024-01-09 16:08:27.213407,2024-02-08 16:08:27.213407,100
289,289,9.310390632270288,0.335693533143776,2024-01-09 16:08:27.215837,2024-02-08 16:08:27.215837,100
290,290,0.15496471052215627,0.1758169992259831,2024-01-09 16:08:27.216679,2024-02-08 16:08:27.216679,100
291,291,5.221875384655313,0.3290326485727447,2024-01-09 16:08:27.218521,2024-02-08 16:08:27.218521,100
292,292,0.7479206850778247,0.39569509647124385,2024-01-09 16:08:27.219573,2024-02-08 16:08:27.219573,100
293,293,0.35339537984927166,0.002860274371331384,2024-01-09 16:08:27.220475,2024-02-08 16:08:27.220475,100
294,294,7.749761192432644,0.29318025613820586,2024-01-09 16:08:27.221971,2024-02-08 16:08:27.221971,100
295,295,37.424128934846166,0.2489390163321791,2024-01-09 16:08:27.223769,2024-02-08 16:08:27.223769,100
296,296,3.024175415420643,0.1876823990373788,2024-01-09 16:08:27.225286,2024-02-08 16:08:27.225286,100
297,297,4.939792898627461,0.34862909932502356,2024-01-09 16:08:27.226945,2024-02-08 16:08:27.226945,100
298,298,25.286751096409127,0.1563837346879869,2024-01-09 16:08:27.229509,2024-02-08 16:08:27.229509,100
299,299,11.112663808409597,0.347358965903806,2024-01-09 16:08:27.231042,2024-02-08 16:08:27.231042,100
300,300,13.709505270670219,0.05415741924089837,2024-01-09 16:08:27.232520,2024-02-08 16:08:27.232520,100
301,301,1.928458333142911,0.2852334269436942,2024-01-09 16:08:27.233987,2024-02-08 16:08:27.233987,100
302,302,29.723266090356795,0.22204405912894476,2024-01-09 16:08:27.236220,2024-02-08 16:08:27.236220,100
303,303,6.862248069775442,0.0833576558276251,2024-01-09 16:08:27.237466,2024-02-08 16:08:27.237466,100
304,304,3.7379330952835286,0.1087160332229396,2024-01-09 16:08:27.238702,2024-02-08 16:08:27.238702,100
305,305,8.307247372165344,0.38626366738459395,2024-01-09 16:08:27.240814,2024-02-08 16:08:27.240814,100
306,306,12.73173486837602,0.28163607462455525,2024-01-09 16:08:27.242407,2024-02-08 16:08:27.242407,100
307,307,16.128841153079552,0.030875484383723874,2024-01-09 16:08:27.244672,2024-02-08 16:08:27.244672,100
308,308,15.450646607529835,0.16605519229223017,2024-01-09 16:08:27.246898,2024-02-08 16:08:27.246898,100
309,309,17.131525330181503,0.23182779669178874,2024-01-09 16:08:27.248740,2024-02-08 16:08:27.248740,100
310,310,5.536368777920769,0.3268114841391924,2024-01-09 16:08:27.250978,2024-02-08 16:08:27.250978,100
311,311,7.173760246747587,0.32402581823731436,2024-01-09 16:08:27.252519,2024-02-08 16:08:27.252519,100
312,312,11.622676407451223,0.324672627149556,2024-01-09 16:08:27.254331,2024-02-08 16:08:27.254331,100
313,313,5.2475975697364365,0.058881632149821166,2024-01-09 16:08:27.256119,2024-02-08 16:08:27.256119,100
314,314,3.7932043196786287,0.2700374614947588,2024-01-09 16:08:27.257617,2024-02-08 16:08:27.257617,100
315,315,5.594834468667032,0.24225218663096124,2024-01-09 16:08:27.260172,2024-02-08 16:08:27.260172,100
316,316,8.668691973403014,0.34182176961318766,2024-01-09 16:08:27.262423,2024-02-08 16:08:27.262423,100
317,317,10.484271700882989,0.12540529746552886,2024-01-09 16:08:27.263696,2024-02-08 16:08:27.263696,100
318,318,22.814359689860435,0.32475262449312914,2024-01-09 16:08:27.266114,2024-02-08 16:08:27.266114,100
319,319,20.758757461952435,0.3033277135456489,2024-01-09 16:08:27.268058,2024-02-08 16:08:27.268058,100
320,320,3.3474193700639345,0.2263606741757275,2024-01-09 16:08:27.269686,2024-02-08 16:08:27.269686,100
321,321,8.008999008756364,0.17025228515786375,2024-01-09 16:08:27.271875,2024-02-08 16:08:27.271875,100
322,322,14.977396382318924,0.27922473031970013,2024-01-09 16:08:27.273987,2024-02-08 16:08:27.273987,100
323,323,16.165656298827304,0.28436398880509073,2024-01-09 16:08:27.276103,2024-02-08 16:08:27.276103,100
324,324,1.4087106597818848,0.1374856205903958,2024-01-09 16:08:27.278044,2024-02-08 16:08:27.278044,100
325,325,4.435300508379782,0.2385118398479582,2024-01-09 16:08:27.279348,2024-02-08 16:08:27.279348,100
326,326,7.637448555130167,0.04200733704905746,2024-01-09 16:08:27.280876,2024-02-08 16:08:27.280876,100
327,327,20.40877954820775,0.017181385079524915,2024-01-09 16:08:27.283097,2024-02-08 16:08:27.283097,100
328,328,17.023487884190732,0.13833937240213615,2024-01-09 16:08:27.284704,2024-02-08 16:08:27.284704,100
329,329,19.115138511988643,0.19520523691521824,2024-01-09 16:08:27.286621,2024-02-08 16:08:27.286621,100
330,330,1.3428322250775717,0.22536592090951324,2024-01-09 16:08:27.288738,2024-02-08 16:08:27.288738,100
331,331,23.590497776900644,0.0800390157573696,2024-01-09 16:08:27.291187,2024-02-08 16:08:27.291187,100
332,332,15.33687123050472,0.17779669882570742,2024-01-09 16:08:27.293108,2024-02-08 16:08:27.293108,100
333,333,12.54355885329147,0.11933320992690843,2024-01-09 16:08:27.294429,2024-02-08 16:08:27.294429,100
334,334,1.6251702506297192,0.3612314043362956,2024-01-09 16:08:27.296630,2024-02-08 16:08:27.296630,100
335,335,4.1797517407776485,0.0020285216879038616,2024-01-09 16:08:27.298545,2024-02-08 16:08:27.298545,100
336,336,22.358344069231556,0.36216513896002195,2024-01-09 16:08:27.301354,2024-02-08 16:08:27.301354,100
337,337,30.998743417013603,0.3891861851997537,2024-01-09 16:08:27.303485,2024-02-08 16:08:27.303485,100
338,338,3.872652375142567,0.21560527693180448,2024-01-09 16:08:27.305289,2024-02-08 16:08:27.305289,100
339,339,4.935774705129004,0.11524261415985362,2024-01-09 16:08:27.307369,2024-02-08 16:08:27.307369,100
340,340,12.931022112386108,0.24190183930389317,2024-01-09 16:08:27.308615,2024-02-08 16:08:27.308615,100
341,341,5.023043727157353,0.3207203283312366,2024-01-09 16:08:27.310324,2024-02-08 16:08:27.310324,100
342,342,3.2558394719240242,0.3264498886090393,2024-01-09 16:08:27.311938,2024-02-08 16:08:27.311938,100
343,343,9.444246984298122,0.14594550126219727,2024-01-09 16:08:27.313860,2024-02-08 16:08:27.313860,100
344,344,0.8255226142520073,0.17029162198427478,2024-01-09 16:08:27.315360,2024-02-08 16:08:27.315360,100
345,345,3.6780857665735196,0.2077636774043591,2024-01-09 16:08:27.316867,2024-02-08 16:08:27.316867,100
346,346,2.303734070824452,0.23828449586494851,2024-01-09 16:08:27.317740,2024-02-08 16:08:27.317740,100
347,347,15.87571975270475,0.11319867257552546,2024-01-09 16:08:27.320493,2024-02-08 16:08:27.320493,100
348,348,5.585004216023892,0.1969932113203223,2024-01-09 16:08:27.321673,2024-02-08 16:08:27.321673,100
349,349,5.288487308098405,0.0469771910001378,2024-01-09 16:08:27.323471,2024-02-08 16:08:27.323471,100
350,350,9.49074213834932,0.17401362493671396,2024-01-09 16:08:27.325929,2024-02-08 16:08:27.325929,100
351,351,16.922833379135408,0.23184317954691935,2024-01-09 16:08:27.327873,2024-02-08 16:08:27.327873,100
352,352,23.38230787115498,0.021468923415851073,2024-01-09 16:08:27.330211,2024-02-08 16:08:27.330211,100
353,353,2.855435662026134,0.09678851471782988,2024-01-09 16:08:27.331466,2024-02-08 16:08:27.331466,100
354,354,8.684474256312258,0.39110006110959095,2024-01-09 16:08:27.333303,2024-02-08 16:08:27.333303,100
355,355,16.031606823298834,0.16832178099311101,2024-01-09 16:08:27.335086,2024-02-08 16:08:27.335086,100
356,356,16.485957468909206,0.020792775578680003,2024-01-09 16:08:27.336559,2024-02-08 16:08:27.336559,100
357,357,13.208726988388603,0.08333887140668339,2024-01-09 16:08:27.338412,2024-02-08 16:08:27.338412,100
358,358,26.743822749161584,0.1275049673952613,2024-01-09 16:08:27.340893,2024-02-08 16:08:27.340893,100
359,359,20.661051326869188,0.016680487856841265,2024-01-09 16:08:27.343060,2024-02-08 16:08:27.343060,100
360,360,13.612797492166113,0.008056078699086778,2024-01-09 16:08:27.344680,2024-02-08 16:08:27.344680,100
361,361,2.146784628076689,0.3693074929695466,2024-01-09 16:08:27.346101,2024-02-08 16:08:27.346101,100
362,362,11.082321960128189,0.06769070646019003,2024-01-09 16:08:27.347967,2024-02-08 16:08:27.347967,100
363,363,3.494513527059615,0.13504124248036292,2024-01-09 16:08:27.350148,2024-02-08 16:08:27.350148,100
364,364,0.8946826958120515,0.0198117465939343,2024-01-09 16:08:27.351056,2024-02-08 16:08:27.351056,100
365,365,5.968640231462529,0.29387777685575744,2024-01-09 16:08:27.352860,2024-02-08 16:08:27.352860,100
366,366,0.0878550604839793,0.052446597740736504,2024-01-09 16:08:27.354016,2024-02-08 16:08:27.354016,100
367,367,10.560120549516785,0.008047154513841193,2024-01-09 16:08:27.355173,2024-02-08 16:08:27.355173,100
368,368,24.75603714344351,0.38071337146290907,2024-01-09 16:08:27.356956,2024-02-08 16:08:27.356956,100
369,369,9.78957809526067,0.060775211877683866,2024-01-09 16:08:27.358758,2024-02-08 16:08:27.358758,100
370,370,3.3713787471485555,0.3014221021670306,2024-01-09 16:08:27.360214,2024-02-08 16:08:27.360214,100
371,371,7.685914610952638,0.33027518171023224,2024-01-09 16:08:27.361545,2024-02-08 16:08:27.361545,100
372,372,12.66895600907845,0.2795943614307009,2024-01-09 16:08:27.362721,2024-02-08 16:08:27.362721,100
373,373,5.093295701919812,0.1364396232796787,2024-01-09 16:08:27.364187,2024-02-08 16:08:27.364187,100
374,374,14.537794715347413,0.24735377760257535,2024-01-09 16:08:27.366584,2024-02-08 16:08:27.366584,100
375,375,2.970388315534125,0.09480291964837857,2024-01-09 16:08:27.367745,2024-02-08 16:08:27.367745,100
376,376,9.396085268946267,0.08098925400558797,2024-01-09 16:08:27.369547,2024-02-08 16:08:27.369547,100
377,377,7.043322462398319,0.32601462592744435,2024-01-09 16:08:27.371020,2024-02-08 16:08:27.371020,100
378,378,4.4029288403262745,0.02824793367896801,2024-01-09 16:08:27.374049,2024-02-08 16:08:27.374049,100
379,379,9.246302045881384,0.3426902360247231,2024-01-09 16:08:27.375557,2024-02-08 16:08:27.375557,100
380,380,20.689379694736783,0.26458201190484354,2024-01-09 16:08:27.377986,2024-02-08 16:08:27.377986,100
381,381,5.128509612374233,0.3349925602781618,2024-01-09 16:08:27.379953,2024-02-08 16:08:27.379953,100
382,382,2.033298855003212,0.24143651008093384,2024-01-09 16:08:27.380873,2024-02-08 16:08:27.380873,100
383,383,8.988094340525377,0.2137467270261596,2024-01-09 16:08:27.382038,2024-02-08 16:08:27.382038,100
384,384,6.532093949407402,0.07648618626536066,2024-01-09 16:08:27.384128,2024-02-08 16:08:27.384128,100
385,385,10.052474189711408,0.006301579223701204,2024-01-09 16:08:27.385586,2024-02-08 16:08:27.385586,100
386,386,15.095439465435838,0.06472005480254302,2024-01-09 16:08:27.388310,2024-02-08 16:08:27.388310,100
387,387,17.051238087025766,0.3137316860642427,2024-01-09 16:08:27.390122,2024-02-08 16:08:27.390122,100
388,388,8.09556555823326,0.3348485557672196,2024-01-09 16:08:27.392985,2024-02-08 16:08:27.392985,100
389,389,9.617879859298082,0.131046869794787,2024-01-09 16:08:27.394957,2024-02-08 16:08:27.394957,100
390,390,30.0715281822226,0.0928330557720777,2024-01-09 16:08:27.397535,2024-02-08 16:08:27.397535,100
391,391,3.5729340797777915,0.1789475219905853,2024-01-09 16:08:27.399669,2024-02-08 16:08:27.399669,100
392,392,27.262982068377163,0.18810520759193122,2024-01-09 16:08:27.401469,2024-02-08 16:08:27.401469,100
393,393,3.5341707650024166,0.20767021061292934,2024-01-09 16:08:27.403246,2024-02-08 16:08:27.403246,100
394,394,1.6666596989419113,0.19905230114140268,2024-01-09 16:08:27.404080,2024-02-08 16:08:27.404080,100
395,395,11.622513439951275,0.2748649010152417,2024-01-09 16:08:27.405549,2024-02-08 16:08:27.405549,100
396,396,9.8396009291729,0.34313419938071377,2024-01-09 16:08:27.407045,2024-02-08 16:08:27.407045,100
397,397,15.350376952059435,0.1392678897684545,2024-01-09 16:08:27.408709,2024-02-08 16:08:27.408709,100
398,398,10.161292929766242,0.14015161885458186,2024-01-09 16:08:27.410101,2024-02-08 16:08:27.410101,100
399,399,5.069537364369297,0.1678170630401747,2024-01-09 16:08:27.411722,2024-02-08 16:08:27.411722,100
400,400,22.627902597053666,0.08407720674067815,2024-01-09 16:08:27.413202,2024-02-08 16:08:27.413202,100
401,401,0.7826814788260473,0.01085865969156692,2024-01-09 16:08:27.415023,2024-02-08 16:08:27.415023,100
402,402,6.905261150686094,0.2775803466140125,2024-01-09 16:08:27.416792,2024-02-08 16:08:27.416792,100
403,403,6.170170716111117,0.23888726646699932,2024-01-09 16:08:27.418581,2024-02-08 16:08:27.418581,100
404,404,18.27632247130777,0.11762974828506763,2024-01-09 16:08:27.420396,2024-02-08 16:08:27.420396,100
405,405,3.598645447000928,0.3056049803852125,2024-01-09 16:08:27.421875,2024-02-08 16:08:27.421875,100
406,406,6.234614358072223,0.0779137311548821,2024-01-09 16:08:27.424089,2024-02-08 16:08:27.424089,100
407,407,6.453776706639654,0.2979830554491882,2024-01-09 16:08:27.425346,2024-02-08 16:08:27.425346,100
408,408,3.3056809007393726,0.3272820666824767,2024-01-09 16:08:27.426985,2024-02-08 16:08:27.426985,100
409,409,6.834256231857811,0.28991136103802195,2024-01-09 16:08:27.429229,2024-02-08 16:08:27.429229,100
410,410,12.486339782132475,0.1034808311559345,2024-01-09 16:08:27.431041,2024-02-08 16:08:27.431041,100
411,411,15.86421878035149,0.18823611097439408,2024-01-09 16:08:27.432495,2024-02-08 16:08:27.432495,100
412,412,1.4506033437582446,0.22800646211061792,2024-01-09 16:08:27.434587,2024-02-08 16:08:27.434587,100
413,413,0.829521443818634,0.041425024058783504,2024-01-09 16:08:27.435456,2024-02-08 16:08:27.435456,100
414,414,0.3980628923992724,0.25661130346620165,2024-01-09 16:08:27.436911,2024-02-08 16:08:27.436911,100
415,415,14.402671290635514,0.15763187015229094,2024-01-09 16:08:27.438084,2024-02-08 16:08:27.438084,100
416,416,5.391405182812479,0.22000467319835804,2024-01-09 16:08:27.440077,2024-02-08 16:08:27.440077,100
417,417,6.608905916634963,0.2923055815620887,2024-01-09 16:08:27.441992,2024-02-08 16:08:27.441992,100
418,418,40.54621044415841,0.023980394697377384,2024-01-09 16:08:27.444614,2024-02-08 16:08:27.444614,100
419,419,1.2841021798116485,0.018261927553355095,2024-01-09 16:08:27.445924,2024-02-08 16:08:27.445924,100
420,420,3.0423096480024854,0.3826924889203049,2024-01-09 16:08:27.446776,2024-02-08 16:08:27.446776,100
421,421,2.7410245983965194,0.3699833849060667,2024-01-09 16:08:27.448870,2024-02-08 16:08:27.448870,100
422,422,39.655934991755046,0.2279978326213291,2024-01-09 16:08:27.451307,2024-02-08 16:08:27.451307,100
423,423,11.903293932679878,0.12173702657388624,2024-01-09 16:08:27.454336,2024-02-08 16:08:27.454336,100
424,424,4.690838100975608,0.26279111942216016,2024-01-09 16:08:27.455915,2024-02-08 16:08:27.455915,100
425,425,4.680853757829693,0.33523556245239017,2024-01-09 16:08:27.457130,2024-02-08 16:08:27.457130,100
426,426,7.836224526471421,0.1070065868433717,2024-01-09 16:08:27.458385,2024-02-08 16:08:27.458385,100
427,427,2.1429988866974257,0.25333535737438867,2024-01-09 16:08:27.461053,2024-02-08 16:08:27.461053,100
428,428,8.189920063567248,0.10265209435116224,2024-01-09 16:08:27.463290,2024-02-08 16:08:27.463290,100
429,429,6.609778665495502,0.3320063769899558,2024-01-09 16:08:27.465145,2024-02-08 16:08:27.465145,100
430,430,9.308360808848741,0.08343294341936694,2024-01-09 16:08:27.466965,2024-02-08 16:08:27.466965,100
431,431,6.544743966049311,0.20342112238966062,2024-01-09 16:08:27.469063,2024-02-08 16:08:27.469063,100
432,432,13.689467181459838,0.13563419788000958,2024-01-09 16:08:27.470864,2024-02-08 16:08:27.470864,100
433,433,23.898384832985343,0.2521994916922876,2024-01-09 16:08:27.473082,2024-02-08 16:08:27.473082,100
434,434,9.669958187452565,0.12272362496256478,2024-01-09 16:08:27.475242,2024-02-08 16:08:27.475242,100
435,435,15.052531873132285,0.15375976658442447,2024-01-09 16:08:27.476903,2024-02-08 16:08:27.476903,100
436,436,7.507738708584019,0.35800629018752333,2024-01-09 16:08:27.478841,2024-02-08 16:08:27.478841,100
437,437,5.91359473194469,0.27004980310007487,2024-01-09 16:08:27.481000,2024-02-08 16:08:27.481000,100
438,438,12.578848706027753,0.22234035785926173,2024-01-09 16:08:27.481874,2024-02-08 16:08:27.481874,100
439,439,9.098301095598961,0.24557183860097878,2024-01-09 16:08:27.484277,2024-02-08 16:08:27.484277,100
440,440,3.2075426427770934,0.1990249981877364,2024-01-09 16:08:27.485430,2024-02-08 16:08:27.485430,100
441,441,12.703630347570382,0.34567318371866795,2024-01-09 16:08:27.486580,2024-02-08 16:08:27.486580,100
442,442,18.242579813986755,0.04050705981073244,2024-01-09 16:08:27.489192,2024-02-08 16:08:27.489192,100
443,443,1.6360892506129576,0.17724770054456096,2024-01-09 16:08:27.490798,2024-02-08 16:08:27.490798,100
444,444,19.131191925393715,0.05359445575562578,2024-01-09 16:08:27.493668,2024-02-08 16:08:27.493668,100
445,445,26.10586421830639,0.07713311525820017,2024-01-09 16:08:27.496625,2024-02-08 16:08:27.496625,100
446,446,12.434380045597315,0.3489114565132633,2024-01-09 16:08:27.498244,2024-02-08 16:08:27.498244,100
447,447,10.712089208261748,0.18296377571725145,2024-01-09 16:08:27.499834,2024-02-08 16:08:27.499834,100
448,448,23.455043839520915,0.17781618135855687,2024-01-09 16:08:27.502707,2024-02-08 16:08:27.502707,100
449,449,4.795482247047655,0.19463865960305995,2024-01-09 16:08:27.504621,2024-02-08 16:08:27.504621,100
450,450,4.816957162840248,0.2692024801199323,2024-01-09 16:08:27.507590,2024-02-08 16:08:27.507590,100
451,451,6.562034668389216,0.26545015677105893,2024-01-09 16:08:27.509197,2024-02-08 16:08:27.509197,100
452,452,1.5661449145579458,0.18811225433015333,2024-01-09 16:08:27.510304,2024-02-08 16:08:27.510304,100
453,453,3.121640382543871,0.24045923992537183,2024-01-09 16:08:27.512237,2024-02-08 16:08:27.512237,100
454,454,14.82336412502503,0.3425823741991101,2024-01-09 16:08:27.513416,2024-02-08 16:08:27.513416,100
455,455,20.68973539146147,0.23075923911978402,2024-01-09 16:08:27.514602,2024-02-08 16:08:27.514602,100
456,456,3.2783669418741006,0.15997830202880908,2024-01-09 16:08:27.515444,2024-02-08 16:08:27.515444,100
457,457,31.538763657231478,0.27521224123839433,2024-01-09 16:08:27.517533,2024-02-08 16:08:27.517533,100
458,458,2.2972458932606568,0.3504677087002139,2024-01-09 16:08:27.519143,2024-02-08 16:08:27.519143,100
459,459,3.0457084726551384,0.04674174141890806,2024-01-09 16:08:27.521672,2024-02-08 16:08:27.521672,100
460,460,12.043997514355066,0.33518351112203376,2024-01-09 16:08:27.524120,2024-02-08 16:08:27.524120,100
461,461,1.0783542985676933,0.006408096736828606,2024-01-09 16:08:27.524992,2024-02-08 16:08:27.524992,100
462,462,1.3950768660982473,0.39972288506166237,2024-01-09 16:08:27.526666,2024-02-08 16:08:27.526666,100
463,463,3.177194521238331,0.20498131440498862,2024-01-09 16:08:27.527970,2024-02-08 16:08:27.527970,100
464,464,14.336631621685619,0.19734145808043474,2024-01-09 16:08:27.529171,2024-02-08 16:08:27.529171,100
465,465,7.686688160954954,0.17764285355200815,2024-01-09 16:08:27.530683,2024-02-08 16:08:27.530683,100
466,466,10.607159365172937,0.2078355933261883,2024-01-09 16:08:27.532498,2024-02-08 16:08:27.532498,100
467,467,12.21256836129227,0.36310253715715524,2024-01-09 16:08:27.533964,2024-02-08 16:08:27.533964,100
468,468,9.053113079226115,0.12740940835579892,2024-01-09 16:08:27.536498,2024-02-08 16:08:27.536498,100
469,469,8.510189914468578,0.2538892486112193,2024-01-09 16:08:27.538314,2024-02-08 16:08:27.538314,100
470,470,5.4925959159975895,0.3786591827711403,2024-01-09 16:08:27.539206,2024-02-08 16:08:27.539206,100
471,471,9.362387588278837,0.20546515219381442,2024-01-09 16:08:27.541039,2024-02-08 16:08:27.541039,100
472,472,7.8919013038532215,0.39518358990838615,2024-01-09 16:08:27.542799,2024-02-08 16:08:27.542799,100
473,473,9.968685380734847,0.024814844712862574,2024-01-09 16:08:27.544505,2024-02-08 16:08:27.544505,100
474,474,1.888317175218146,0.09431456583536098,2024-01-09 16:08:27.546165,2024-02-08 16:08:27.546165,100
475,475,5.083145513033042,0.2680635413233742,2024-01-09 16:08:27.547980,2024-02-08 16:08:27.547980,100
476,476,6.545617272082314,0.16974523289585114,2024-01-09 16:08:27.549608,2024-02-08 16:08:27.549608,100
477,477,46.43223545939499,0.22114888599621318,2024-01-09 16:08:27.551788,2024-02-08 16:08:27.551788,100
478,478,4.645889927432794,0.2783677180365785,2024-01-09 16:08:27.553008,2024-02-08 16:08:27.553008,100
479,479,5.012112310183277,0.30223756719416106,2024-01-09 16:08:27.554484,2024-02-08 16:08:27.554484,100
480,480,8.464511667283087,0.046150589300176216,2024-01-09 16:08:27.555984,2024-02-08 16:08:27.555984,100
481,481,16.384566702620806,0.3451201283890766,2024-01-09 16:08:27.557469,2024-02-08 16:08:27.557469,100
482,482,12.970212626358709,0.3336628577859593,2024-01-09 16:08:27.559300,2024-02-08 16:08:27.559300,100
483,483,6.39660008217762,0.061689968676676005,2024-01-09 16:08:27.561598,2024-02-08 16:08:27.561598,100
484,484,7.088692418182206,0.3302737843719499,2024-01-09 16:08:27.563209,2024-02-08 16:08:27.563209,100
485,485,0.10688915415185253,0.38445866435651127,2024-01-09 16:08:27.564382,2024-02-08 16:08:27.564382,100
486,486,14.159106973567193,0.25544607098391015,2024-01-09 16:08:27.565700,2024-02-08 16:08:27.565700,100
487,487,8.1928950440572,0.17167162656971902,2024-01-09 16:08:27.567023,2024-02-08 16:08:27.567023,100
488,488,1.500504904486016,0.03379355601195271,2024-01-09 16:08:27.568383,2024-02-08 16:08:27.568383,100
489,489,13.906477986250126,0.32830992098585976,2024-01-09 16:08:27.569730,2024-02-08 16:08:27.569730,100
490,490,0.6294657781689583,0.240486405313351,2024-01-09 16:08:27.570940,2024-02-08 16:08:27.570940,100
491,491,6.157413842940542,0.07793646045054717,2024-01-09 16:08:27.573057,2024-02-08 16:08:27.573057,100
492,492,9.320493863726353,0.09404888231614379,2024-01-09 16:08:27.574903,2024-02-08 16:08:27.574903,100
493,493,1.0147019703777678,0.2875263266880163,2024-01-09 16:08:27.576570,2024-02-08 16:08:27.576570,100
494,494,26.551007964300275,0.025951089377076377,2024-01-09 16:08:27.578631,2024-02-08 16:08:27.578631,100
495,495,11.004102529459491,0.26125578252501186,2024-01-09 16:08:27.581576,2024-02-08 16:08:27.581576,100
496,496,4.044165587919588,0.276944682517866,2024-01-09 16:08:27.583817,2024-02-08 16:08:27.583817,100
497,497,18.129705651606308,0.3868493292433548,2024-01-09 16:08:27.586659,2024-02-08 16:08:27.586659,100
498,498,3.4351991836423847,0.32890585037848746,2024-01-09 16:08:27.588391,2024-02-08 16:08:27.588391,100
499,499,29.38282479104992,0.29924696617435126,2024-01-09 16:08:27.591012,2024-02-08 16:08:27.591012,100
500,500,20.384566484524747,0.14739004255969043,2024-01-09 16:08:27.593454,2024-02-08 16:08:27.593454,100
501,501,15.711349306902033,0.23668147507077847,2024-01-09 16:08:27.595812,2024-02-08 16:08:27.595812,100
502,502,19.980316123352626,0.2965820978112506,2024-01-09 16:08:27.598900,2024-02-08 16:08:27.598900,100
503,503,11.269673188858759,0.3577420547370184,2024-01-09 16:08:27.600585,2024-02-08 16:08:27.600585,100
504,504,12.576503862337084,0.2103778903821385,2024-01-09 16:08:27.601952,2024-02-08 16:08:27.601952,100
505,505,10.702922730470046,0.33852185553911995,2024-01-09 16:08:27.603832,2024-02-08 16:08:27.603832,100
